519192,,,"Cleaning, washing, and metal pickling equipment operators and tenders","Operate or tend machines to wash or clean products, such as barrels or kegs, glass items, tin plate, food, pulp, coal, plastic, or rubber, to remove impurities.",6.3,35090,HS
519193,,,Cooling and freezing equipment operators and tenders,"Operate or tend equipment such as cooling and freezing units, refrigerators, batch freezers, and freezing tunnels, to cool or freeze products, food, blood plasma, and chemicals.",6,40390,HS
519194,,,Etchers and engravers,"Engrave or etch metal, wood, rubber, or other materials. Includes such workers as etcher-circuit processors, pantograph engravers, and silk screen etchers.",2.4,36590,HS
519195,,,"Molders, shapers, and casters, except metal and plastic","Mold, shape, form, cast, or carve products such as food products, figurines, tile, pipes, and candles consisting of clay, glass, plaster, concrete, stone, or combinations of materials.",15.1,37500,HS
519196,,,"Paper goods machine setters, operators, and tenders","Set up, operate, or tend paper goods machines that perform a variety of functions, such as converting, sawing, corrugating, banding, wrapping, boxing, stitching, forming, or sealing paper or paperboard sheets into products.",-7.3,44820,HS
519197,,,Tire builders,Operate machines to build tires.,-0.8,47940,HS
519198,,,Helpers--production workers,"Help production workers by performing duties requiring less skill. Duties include supplying or holding materials or tools, and cleaning work area and equipment.",-4.5,30000,HS
519199,,,"Production workers, all other",All production workers not listed separately.,8.2,,HS
531041,,,Aircraft cargo handling supervisors,"Supervise and coordinate the activities of ground crew in the loading, unloading, securing, and staging of aircraft cargo or baggage. May determine the quantity and orientation of cargo and compute aircraft center of gravity. May accompany aircraft as member of flight crew and monitor and handle cargo in flight, and assist and brief passengers on safety and emergency procedures. Includes loadmasters.",11.9,53540,HS
531047,,,"First-line supervisors of transportation and material-moving workers, except aircraft cargo handling supervisors",,5.8,,HS
532011,Z311,9/8/2021,"Airline pilots, copilots, and flight engineers","Pilot and navigate the flight of fixed-wing aircraft, usually on scheduled air carrier routes, for the transport of passengers and cargo. Requires Federal Air Transport certificate and rating for specific aircraft type used. Includes regional, national, and international airline pilots and flight instructors of airline pilots.",13.7,202180,B
532012,Z311,9/8/2021,Commercial pilots,"Pilot and navigate the flight of fixed-wing aircraft on nonscheduled air carrier routes, or helicopters. Requires Commercial Pilot certificate. Includes charter pilots with similar certification, and air ambulance and air tour pilots. Excludes regional, national, and international airline pilots.",11.4,99640,B
532021,Z312,10/22/2021,Air traffic controllers,"Control air traffic on and within vicinity of airport, and movement of air traffic between altitude sectors and control centers, according to established procedures and policies. Authorize, regulate, and control commercial airline flights according to government or company regulations to expedite and ensure flight safety.",3.8,129750,B
532022,,,Airfield operations specialists,"Ensure the safe takeoff and landing of commercial and military aircraft. Duties include coordination between air-traffic control and maintenance personnel, dispatching, using airfield landing and navigational aids, implementing airfield safety procedures, monitoring and maintaining flight records, and applying knowledge of weather information.",12.9,47880,HS
532031,Z232,9/8/2021,Flight attendants,"Monitor safety of the aircraft cabin. Provide services to airline passengers, explain safety information, serve food and beverages, and respond to emergency incidents.",30.4,61640,C
533011,,,"Ambulance drivers and attendants, except emergency medical technicians","Drive ambulance or assist ambulance driver in transporting sick, injured, or convalescent persons. Assist in lifting patients.",16.3,29120,HS
533031,Z314,9/8/2021,Driver/sales workers,"Drive truck or other vehicle over established routes or within an established territory and sell or deliver goods, such as food products, including restaurant take-out items, or pick up or deliver items such as commercial laundry. May also take orders, collect payment, or stock merchandise at point of delivery.",17.9,29280,HS
533032,Z315,9/8/2021,Heavy and tractor-trailer truck drivers,"Drive a tractor-trailer combination or a truck with a capacity of at least 26,001 pounds Gross Vehicle Weight (GVW). May be required to unload truck. Requires commercial drivers' license. Includes tow truck drivers.",6.3,48310,HS
533033,Z314,9/8/2021,Light truck drivers,"Drive a light vehicle, such as a truck or van, with a capacity of less than 26,001 pounds Gross Vehicle Weight (GVW), primarily to pick up merchandise or packages from a distribution center and deliver. May load and unload vehicle.",9.8,38280,HS
533052,Z313,9/13/2021,"Bus drivers, transit and intercity","Drive bus or motor coach, including regular route operations, charters, and private carriage. May assist passengers with baggage. May collect fares or tickets.",21,48620,HS
533058,Z313,9/13/2021,"Passenger vehicle drivers, except bus drivers, transit and intercity",,25.5,36080,HS
533099,,,"Motor vehicle operators, all other",All motor vehicle operators not listed separately.,10.3,30600,HS
534011,Z317,9/8/2021,Locomotive engineers,"Drive electric, diesel-electric, steam, or gas-turbine-electric locomotives to transport passengers or freight. Interpret train orders, electronic or manual signals, and railroad rules and regulations.",5.6,79740,HS
534013,Z317,9/8/2021,"Rail yard engineers, dinkey operators, and hostlers","Drive switching or other locomotive or dinkey engines within railroad yard, industrial plant, quarry, construction project, or similar location.",0.8,61090,HS
534022,Z317,9/8/2021,"Railroad brake, signal, and switch operators and locomotive firers","Operate or monitor railroad track switches or locomotive instruments. May couple or uncouple rolling stock to make up or break up trains. Watch for and relay traffic signals. May inspect couplings, air hoses, journal boxes, and hand brakes. May watch for dragging equipment or obstacles on rights-of-way.",2,63840,HS
534031,Z317,9/8/2021,Railroad conductors and yardmasters,"Coordinate activities of switch-engine crew within railroad yard, industrial plant, or similar location. Conductors coordinate activities of train crew on passenger or freight trains. Yardmasters review train schedules and switching orders and coordinate activities of workers engaged in railroad traffic operations, such as the makeup or breakup of trains and yard switching.",5.5,63960,HS
534041,,,Subway and streetcar operators,"Operate subway or elevated suburban trains with no separate locomotive, or electric-powered streetcar, to transport passengers. May handle fares.",10.2,81180,HS
534099,,,"Rail transportation workers, all other",All rail transportation workers not listed separately.,2.6,47590,HS
535011,Z320,9/8/2021,Sailors and marine oilers,"Stand watch to look for obstructions in path of vessel, measure water depth, turn wheel on bridge, or use emergency equipment as directed by captain, mate, or pilot. Break out, rig, overhaul, and store cargo-handling gear, stationary rigging, and running gear. Perform a variety of maintenance tasks to preserve the painted surface of the ship and to maintain line and ship equipment. Must hold government-issued certification and tankerman certification when working aboard liquid-carrying vessels. Includes able seamen and ordinary seamen.",10.4,46720,HS
535021,Z320,9/8/2021,"Captains, mates, and pilots of water vessels","Command or supervise operations of ships and water vessels, such as tugboats and ferryboats. Required to hold license issued by U.S. Coast Guard.",13.5,81640,HS
535022,Z320,9/8/2021,Motorboat operators,Operate small motor-driven boats. May assist in navigational activities.,14.7,38670,HS
535031,Z320,9/8/2021,Ship engineers,"Supervise and coordinate activities of crew engaged in operating and maintaining engines, boilers, deck machinery, and electrical, sanitary, and refrigeration equipment aboard ship.",8.2,82410,HS
536011,,,Bridge and lock tenders,"Operate and tend bridges, canal locks, and lighthouses to permit marine passage on inland waterways, near shores, and at danger points in waterway passages. May supervise such operations. Includes drawbridge operators, lock operators, and slip bridge operators.",2.8,45390,HS
