A T Still University of Health Sciences,Kirksville,25,www.atsu.edu/,www.atsu.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21722,15000,15000,,60679,77330,70117,71006,0.7961,0.0721,0.0281,0.0299,0.0018,0.0018,0.0299
Saint Mary's College,Notre Dame,14,www.saintmarys.edu/,www.saintmarys.edu/financial-aid/tools/net-price-calculator,0.8121,26,1193,0,0,0,0.0029,0.1032,0,0,0,0.0472,0,0,0.0029,0,0,0.059,0.0029,0,0.1091,0.0678,0,0.0324,0,0.0118,0,0.0383,0,0.0708,0,0.0265,0.0472,0,0,0,0,0.0472,0.177,0.1475,0.0059,1425,,24247,,,,,,34275,33304,34599,39241,42596,56712,,43900,43900,22262,20000,23500,1,80306,79608,91931,94399,0.6461,0.0397,0.0472,0.0587,0.002,0.001,0.0457
Saint Mary's College of California,Moraga,5,https://www.stmarys-ca.edu/,https://www.stmarys-ca.edu/admissions-aid/net-price-calculator,0.81,25,1175,0,0.02,0,0.0123,0.0538,0,0,0,0,0.0077,0,0.0092,0,0,0.0462,0.0892,0,0.0692,0.02,0,0,0.0738,0.0062,0,0.0031,0,0.1108,0,0,0.0877,0,0,0,0,0.0708,0.0308,0.2738,0.0154,2632,,34392,10445,11275,11756,,,,,,,,66976,,49188,49188,7122,,,,34863,33001,31880,33376,0.284,0.0864,0.2099,0.3951,0.0041,0.0206,0
Saint Mary's University of Minnesota,Winona,23,www.smumn.edu/,www.smumn.edu/admission/undergraduate/financial-aid/net-price-calculator/npc,0.9199,23,1145,0,0,0,0,0.0214,0,0.0306,0,0.0703,0.0031,0.0031,0.0031,0,0,0.0061,0,0,0.0673,0.0092,0,0.0031,0,0.0275,0.0031,0.0153,0,0.0489,0.0612,0.0061,0,0,0,0,0,0.052,0.156,0.4067,0.0061,1448,,19514,7142,6970,9044,12196,13051,,,,,,47190,,36670,36670,8398,8250,6797,,33425,42406,38058,53785,0.6962,0.1733,0.0561,0.0142,0.0039,0.0017,0.0447
Saint meinrad School of Theology,St. meinrad,14,https://www.saintmeinrad.edu/,https://www.saintmeinrad.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12429,12041,18129,20984,23065,,,,,15875,19376,18625,1,41410,42450,43367,49384,0.7404,0.085,0.0988,0.0172,0.0006,0,0.0339
Saint Michael College of Allied Health,Washington,52,https://www.smcah.edu/,https://www.smcah.edu/,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,133,,17783,,,,,,15943,8994,18586,,,22599,,16325,16325,,,,,,,,,0.1081,0.5811,0.2568,0.0203,0,0,0.0203
Saint Michael's College,Colchester,45,www.smcvt.edu/,https://www.smcvt.edu/admission-aid/financial-aid/net-price-calculator/,0.8309,,,0,0.0632,0,0.007,0.0562,0,0.0117,0,0,0.0141,0,0.0117,0,0,0.0468,0,0,0.1593,0.0211,0,0,0,0.0141,0,0.0211,0,0.103,0,0,0.1405,0,0,0,0,0.0398,0.0117,0.2459,0.0328,1551,,27927,,,,,,26073,21214,26557,26581,30731,59582,,47045,47045,9750,14268,14750,,,40892,34824,48730,0.7069,0.1552,0.0517,0.0345,0,0,0
Saint Norbert College,De Pere,49,www.snc.edu/,https://www.snc.edu/financialaid/incomingstudents/secure/netpricecalculator.html,0.7979,24,1185,0,0.0052,0,0.007,0.0696,0,0.04,0,0.1183,0,0,0.0765,0,0.0087,0.0296,0.0017,0,0.1165,0.0174,0,0.0087,0,0.0122,0,0.04,0,0.0643,0,0.0139,0.0678,0,0,0,0,0.0417,0,0.2487,0.0122,1974,,26340,,,,,,15157,16187,20640,23310,26044,49699,,39529,39529,14250,12375,19500,3,30743,33663,36227,43427,0.7522,0.043,0.0534,0.0172,0.0224,0.0034,0.0465
Saint Paul College,Saint Paul,23,https://www.saintpaul.edu/,https://www.minnstate.edu/admissions/calculator/saintpaul.html,,,,0,0,0,0,0,0,0.0579,0.1224,0,0.0007,0,0.0193,0.0393,0,0,0.1558,0,0,0,0,0.0052,0,0,0,0.003,0.0007,0,0,0,0.0052,0.0504,0.0282,0.0712,0,0.0059,0.3309,0.1039,0,4956,11613,,,,,,,14269,14683,17643,19785,,17083,,5736,5736,7568,8010,7601,,20116,19666,26189,25727,0.2769,0.3231,0.1,0.0385,0.0308,0,0.1154
Saint Paul School of Theology,Leawood,16,www.spst.edu/,www.spst.edu/Tuition-Fees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8079,,14103,7155,9440,,,,,,6485,,1,,31313,22918,41005,0.5949,0.3165,0,0.0127,0,0,0.0759
Saint Peter's University,Jersey City,30,www.saintpeters.edu/,www.saintpeters.edu/enrollment-services/student-financial-aid/calculators/,0.8096,20,1018,0,0,0,0,0.0407,0,0.0333,0,0.0556,0,0,0,0,0,0.0037,0.0278,0,0.1574,0.013,0,0,0.0611,0.0037,0,0.0148,0,0.0704,0.1056,0.0148,0.0537,0,0,0,0,0.0148,0.1111,0.213,0.0056,2316,,11957,10131,11047,15144,22939,24614,,,,,,47383,,38760,38760,19440,19500,18048,1,52197,58819,60998,72649,0.2048,0.1867,0.2889,0.169,0.0008,0.0028,0.0289
Saint Vincent College,Latrobe,38,https://www.stvincent.edu/,https://www.shoppingsheet.com/Shopping/Landing/stvincent,0.677,24,1143,0,0.029,0,0,0.0607,0,0.0501,0,0.0686,0.0633,0,0.0079,0,0,0.0264,0.0106,0,0.1029,0.0317,0,0.0317,0,0.0026,0.0053,0.029,0,0.0475,0,0,0.1187,0,0,0,0,0.0185,0.0158,0.2427,0.0369,1506,,16634,,,,,,16524,17932,20663,27063,28869,49169,,36510,36510,27000,25553,23375,5,34407,39302,45721,,0.3679,0.3841,0.1016,0.0203,0.002,0.0061,0.0407
Saint Vincent de Paul Regional Seminary,Boynton Beach,9,www.svdp.edu/,www.svdp.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13488,8213,10339,,,,,,,,,,,,,,,,27869,29073,26744,29924,0.6331,0.1533,0.1424,0.0248,0.0031,0.0031,0.0294
Saint Vincent Seminary,Latrobe,38,www.saintvincentseminary.edu/,www.saintvincentseminary.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21504,23794,25839,31419,32217,,,,,22361,26950,27000,1,53188,45099,55031,62197,0.8172,0.0662,0.0176,0.0255,0.003,0.0024,0.0194
Saint Vladimirs Orthodox Theological Seminary,Yonkers,32,www.svots.edu/,www.svots.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9372,13986,13787,25087,44963,,,,,9200,18250,18000,5,44013,53529,57874,65255,0.618,0.051,0.0944,0.0566,0,0,0.0525
Saint Xavier University,Chicago,13,https://www.sxu.edu/,https://www.sxu.edu/admissions/financial_aid/calculator.asp,0.7265,22,1065,0,0,0,0,0.0401,0,0.0473,0,0.053,0,0,0.0086,0,0,0.0086,0.043,0,0.0616,0.0086,0,0.01,0.0014,0.0143,0,0.0086,0,0.0917,0.0458,0,0.0444,0,0,0,0,0.0201,0.2493,0.2393,0.0043,2943,,14528,,,,,,,,,,,41349,,34380,34380,18750,15000,11250,,57173,69563,61820,,0.8531,0.0469,0.025,0.025,0,0,0.0438
Salem College,Winston-Salem,33,www.salem.edu/,https://www.salem.edu/net-price-calculator,0.7995,20,1028,0,0.0101,0,0.0152,0.0556,0,0,0,0.0455,0,0,0.0152,0,0,0.0606,0.0253,0,0.1263,0.0404,0,0.0152,0.0404,0.0253,0,0.0101,0,0.0859,0.0303,0,0.0556,0,0,0,0,0.1364,0,0.1616,0.0455,585,,18010,2251,3058,2278,3290,,,,,,,45627,,30016,30016,,,,,22563,29697,29373,39376,0.6552,0.1625,0.077,0.0046,0.0038,0.0008,0.0236
Salem College of Hairstyling,Rolla,25,www.centralandsalemcolleges.com/,centralandsalemcolleges.com/price calculator.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,,5033,,,,,,14869,15261,19220,21029,25248,,9878,,,12500,14128,14718,1,49304,54715,57008,66241,0.7153,0.0569,0.1119,0.0348,0.0087,0.002,0.0147
Salem Community College,Carneys Point,30,www.salemcc.edu/,www.salemcc.edu/netpricecalculator/npcalc.html,,,,0,0,0,0,0.0087,0,0,0,0.0131,0.0044,0.0175,0,0,0,0,0.0873,0,0.0393,0,0,0,0,0,0,0,0.048,0.0393,0.0262,0,0.0218,0,0,0.1703,0,0.0961,0.3493,0.0786,0,852,9303,,,,,,,,,,,,15328,,5400,6960,,,,,,,,,0.8235,0.0588,0.0588,0,0,0,0
Salem State University,Salem,21,www.salemstate.edu/,https://www.salemstate.edu/campus-life/student-navigation-center/financial-aid/net-price-calculator,0.8558,21,1085,0.0006,0,0,0,0.0445,0,0.0219,0,0.0834,0,0,0.0031,0,0,0.0282,0.0038,0,0.0746,0.0088,0,0,0.0464,0.0019,0,0.0163,0,0.0897,0.0746,0.0364,0.0307,0,0,0,0,0.0464,0.1429,0.2251,0.0207,5844,18399,,,,,,,23281,26115,27966,34264,37053,25612,,11128,17994,23000,23250,24250,2,47700,,53743,,0.4292,0.1054,0.1363,0.0324,0,0,0.0143
Salem University,Salem,48,www.salemu.edu/,www.salemu.edu/NPC/index.html,,,,0,0,0,0,0,0,0.1418,0,0.0112,0,0,0,0,0,0,0,0,0.0485,0,0,0,0,0,0,0,0,0,0.1866,0,0,0,0,0,0,0,0.0448,0.5672,0,773,,21790,6050,6215,7044,7200,7319,,,,,,26325,,16700,16700,8279,7500,9500,,21669,33219,26914,41019,0.9176,0.0178,0.0056,0.0067,0.0011,0.0011,0.0412
Salina Area Technical College,Salina,16,www.salinatech.edu/,www.salinatech.edu/admissions/financial-aid/net-price-calculator/,,,,0,0,0,0,0,0,0,0,0,0,0.0158,0,0,0,0,0,0,0,0,0,0.0023,0,0,0,0,0,0,0,0,0,0.0316,0.0767,0.0519,0.0361,0,0.7494,0.0361,0,276,9292,,10638,11973,15056,16826,17111,,,,,,12910,,8315,8315,13000,13795,13302,5,34746,43679,39844,53437,0.7992,0.0337,0.0632,0.0092,0.0123,0.0006,0.064
Saline County Career Center,Marshall,25,https://www.marshallschools.com/o/career-center,https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/99303/npcalc.htm,0.7692,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,13835,,,,,,,15111,16582,16204,13627,18118,,20751,,,,,,,27332,,,,0.8182,0.0909,0,0,0,0.0909,0
Salisbury University,Salisbury,20,https://www.salisbury.edu/,tcc.ruffalonl.com/Salisbury University/Freshman Students,0.7351,,,0,0.0259,0.0006,0,0.0761,0,0.0573,0,0.0943,0,0,0.0061,0,0,0.0204,0.0303,0,0.0573,0.0149,0,0.0232,0.0695,0.0039,0,0.0226,0,0.0761,0.005,0.0717,0.0485,0,0,0,0,0.0424,0.0673,0.1665,0.0204,7459,19617,,7942,8694,9933,12628,12794,,,,,,25106,,10044,20110,6885,5500,5500,,34759,35151,42648,44846,0.0346,0.6877,0.1423,0.0419,0.003,0.0013,0.0324
Salish Kootenai College,Pablo,26,www.skc.edu/,netprice.skc.edu/,,,,0,0.0773,0,0,0,0,0.0136,0,0.1136,0,0,0,0,0,0,0.0182,0,0.0045,0,0,0.0136,0,0,0,0.05,0,0.0364,0.0091,0.0273,0,0,0,0,0.05,0,0.4545,0.1318,0,629,6113,,13064,14314,17049,18209,18239,,,,,,12426,,4311,11583,16192,14729,12500,1,31184,34974,37055,46294,0.7795,0.0093,0.0539,0.0132,0.0347,0.0027,0.0486
Salon & Spa Institute,Brownsville,43,www.ssi.edu/,https://www.ssi.edu/financial-aid-1,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,,13597,,,,,,15807,19200,,,,,18434,,,,,,,18132,,,,0.8205,0.0256,0.0513,0.1026,0,0,0
Salon Boutique Academy,Addison,43,www.salonboutiqueacademy.com/,https://www.salonboutiqueacademy.com/finance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,,17059,,,,,,13324,11092,10241,,,,20107,,,3708,,,,,,,,0.1319,0.2308,0.6044,0,0,0,0
Salon Institute - Columbus Campus,Lewis Center,35,www.saloninstitute.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salon Institute-Toledo Campus,Toledo,35,www.saloninstitute.edu/,www.saloninstitute.edu/net-price-calculator,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,,15352,,,,,,28658,28760,29696,,,,17962,,,17061,,,,38038,,,,0.0143,0.0286,0.8857,0.0714,0,0,0
Salon Professional Academy of San Antonio,San Antonio,43,www.tspasanantonio.com/,www.tspasanantonio.com/financial-aid/welcome/net-price-calculator/,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,,12592,,,,,,,,,,,,17017,,,,,,,,,,,,,,,,,
Salon Success Academy-Corona,Corona,5,www.gotobeautyschool.com/,www.salonsuccessacademy.com/net-price-calculator/coronanetpricecalculator/index.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,,13756,,,,,,21763,22240,24866,27920,36337,,17745,,,23250,23694,21500,1,50160,57675,60746,72467,0.3906,0.0368,0.3663,0.056,0.0054,0.0047,0.055
Salon Success Academy-Fontana,Fontana,5,www.gotobeautyschool.com/,www.salonsuccessacademy.com/net-price-calculator/fontananetpricecalculator/index.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,11105,,,,,,11907,12426,15746,16904,16332,,16539,,,7913,6337,6967,,22594,,23678,,0.8095,0.1111,0.0159,0.0159,0.0476,0,0
Salon Success Academy-Redlands,Redlands,5,www.gotobeautyschool.com/,www.salonsuccessacademy.com/net-price-calculator/redlandsnetpricecalculator/index.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,,13755,,,9862,,,,,,,,,17181,,,,,,,28410,29661,34363,36649,0.624,0.04,0.016,0.016,0.152,0.008,0.104
Salon Success Academy-Riverside,Riverside,5,www.gotobeautyschool.com/,www.salonsuccessacademy.com/net-price-calculator/riversidenetpricecalculator/index.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,,13261,1941,2962,6285,6888,,,,,,,,18190,,,6163,4750,3500,,32374,35365,39616,41308,0.2565,0.0196,0.3609,0.2632,0.0025,0.0044,0.0465
Salon Success Academy-Upland,Upland,5,www.gotobeautyschool.com/,www.salonsuccessacademy.com/net-price-calculator/uplandnetpricecalculator/index.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,,13413,,,,,,9210,11022,14823,14916,,,17535,,,,,,,22064,,,,0.7027,0.0811,0.1351,0.027,0.0541,0,0
Salon Success Academy-West Covina,West Covina,5,www.salonsuccessacademy.com/,www.salonsuccessacademy.com/net-price-calculator/uplandnetpricecalculator/index.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,,13279,,,,,,,,,,,,17934,,,16925,16479,17632,2,71577,81612,76340,87059,0.385,0.4332,0.1123,0.0267,0.0107,0,0.0214
Salt Lake Community College,Salt Lake City,44,www.slcc.edu/,www.slcc.edu/financialaid/net-price-calculator.aspx,,,,0,0.0002,0.0019,0,0.0065,0.0187,0.1414,0.0082,0.0126,0.012,0.0164,0.0021,0.0015,0.005,0.0042,0.4134,0,0.0025,0.0023,0,0.0002,0.0023,0,0,0.0027,0.008,0.0282,0.016,0.0038,0.0164,0.0095,0.021,0.0101,0.0135,0.0173,0.1199,0.0799,0.0021,21033,6963,,,,,,,,,,,,11271,,3929,12460,,,,,,,35705,,0.8551,0,0.0676,0.0193,0.0483,0.0048,0.0048
Salus University,Elkins Park,38,https://www.salus.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7556,8080,10421,13685,14287,,,,,,,,,,9500,9500,8750,,29592,34941,33909,42491,0.5308,0.135,0.2503,0.0237,0.0025,0.0017,0.0309
Salve Regina University,Newport,39,www.salve.edu/,salve.wbnpc.com/,0.7378,,,0,0.0063,0,0.0042,0.0274,0,0,0,0.0989,0,0,0.0042,0,0,0.0189,0.0063,0,0.0821,0.0084,0,0.0211,0,0.0084,0,0.0126,0,0.0674,0.0905,0.0316,0.04,0,0,0,0,0.0274,0.2063,0.2189,0.0189,2140,,34644,14309,15509,19326,23709,27235,,,,,,59263,,41450,41450,16000,17813,18500,1,49329,56886,60158,70662,0.7302,0.0509,0.106,0.0333,0.0017,0.0007,0.0303
Sam Houston State University,Huntsville,43,www.shsu.edu/,www.collegeforalltexans.com/apps/CollegeMoney/,0.834,21,1071,0.0485,0,0.0028,0,0.0457,0.0066,0.0111,0,0,0,0.0289,0.0031,0.0104,0,0.0137,0.0111,0,0.0239,0.0076,0,0.0907,0.0419,0.0005,0,0.0159,0,0.0471,0.2027,0,0.0208,0,0,0,0,0.0362,0.0954,0.2064,0.0289,18805,14617,,,,,,,19126,20024,23929,27753,35203,22120,,8536,18664,21650,21500,17890,1,43662,46551,50053,62771,0.3628,0.0379,0.463,0.03,0.0062,0.0018,0.0276
Samaritan Hospital School of Nursing,Troy,32,https://www.sphp.com/careers/schools-of-nursing/,https://apps.sphp.com/SON/Net_Price_Calculator/,0.8333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,136,,21429,,,,,,11916,14726,20133,26924,40209,21429,,14292,14292,23250,24222,22250,5,42021,46618,51605,67649,0.7703,0.039,0.0525,0.0165,0.0021,0,0.0169
Samford University,Birmingham,1,www.samford.edu/,https://samford.studentaidcalculator.com/survey.aspx,0.8331,26,1223,0,0.0012,0,0,0.0784,0,0.0145,0,0.0434,0.0048,0,0.0048,0.0519,0.0169,0.0253,0.0036,0,0.0253,0.006,0,0.006,0.0229,0.0109,0.0024,0.0024,0,0.0133,0.0024,0.0084,0.0338,0,0,0,0,0.0603,0.3752,0.1677,0.0181,3585,,29673,4902,4837,6532,8227,,,,,,,47863,,32850,32850,,,,,19568,29000,23900,33015,0.2376,0.6748,0.026,0.0173,0.0074,0.0009,0.0186
Sampson Community College,Clinton,33,www.sampsoncc.edu/,www.sampsoncc.edu/student-services/net-price-calculator/npcalc.html,,,,0.0141,0,0,0,0,0,0.0305,0.0117,0.0986,0,0.0235,0.0751,0,0,0,0.2629,0,0,0,0,0,0,0,0,0,0,0,0.0915,0,0,0.0305,0,0.0211,0,0,0.2113,0.1291,0,1336,9908,,2710,3178,3979,4961,6861,,,,,,16401,,2783,9695,9408,9408,5500,,23338,32539,27310,35822,0.5885,0.1906,0.1253,0.0141,0.0044,0.001,0.0298
Samuel merritt University,Oakland,5,www.samuelmerritt.edu/,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,708,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,0.0625,0,0.125,0,0.0625,0
San Antonio College,San Antonio,43,www.alamo.edu/sac,www.alamo.edu/nvc/experience-nvc/current-students/financial-literacy/,,,,0,0.0011,0.0036,0,0.0052,0,0.0472,0.0138,0.0293,0.008,0,0.0066,0.0099,0.0064,0.0017,0.5097,0,0.0373,0.0011,0,0.0025,0.0033,0,0,0,0,0.0155,0.0538,0.0133,0.0036,0,0,0,0,0.026,0.1107,0.0903,0.0003,16389,5882,,5761,6522,8285,9690,,,,,,,11507,,3030,14220,8000,6500,5000,,28037,33792,31705,40651,0.1921,0.1143,0.6238,0.0223,0.0021,0.0011,0.0334
San Bernardino Beauty College,San Bernardino,5,barber-beautycollege.com/,https://www.barber-beautycollege.com/npcalc,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,,,,,,,,19516,21432,,,,,,,,,,,,,,,,0.2,0.12,0.68,0,0,0,0
San Bernardino Valley College,San Bernardino,5,www.valleycollege.edu/,https://misweb.cccco.edu/npc/982/npcalc.htm,,,,0,0.0011,0.0005,0,0.0079,0,0.0132,0.0101,0.0042,0.0021,0.0201,0,0.0392,0,0.0069,0.1749,0.0042,0.0042,0.018,0,0.1081,0.0016,0,0,0.0164,0,0.0307,0.1611,0.0291,0.0291,0.0079,0.071,0.0085,0,0.017,0.0964,0.1161,0,12887,7391,,6981,7945,10907,15377,15377,,,,,,14752,,1238,5500,8000,7000,5500,,24197,34714,26051,37785,0.5367,0.0527,0.2017,0.0349,0.0285,0.0078,0.0763
San Diego Christian College,Santee,5,sdcc.edu/,sdcc.edu/admissions/undergraduate-admissions/tuition-and-financial-aid/,0.5526,20,1050,0,0,0,0,0.131,0,0,0,0,0,0,0,0.069,0,0.0069,0.0621,0,0.0207,0,0,0.0483,0.0552,0,0.131,0,0,0.1103,0.0621,0,0,0,0,0,0.0621,0,0,0.2414,0,469,,34609,,,,,,33219,31826,36041,37848,48771,47220,,32346,32346,18750,18000,16750,1,53007,55402,58053,69411,0.5151,0.0169,0.1612,0.1429,0.0014,0.003,0.0784
San Diego City College,San Diego,5,www.sdcity.edu/,misweb.cccco.edu/npc/071/npcalc.htm,,,,0.0024,0,0,0.006,0.037,0.0078,0.031,0.1032,0,0.0131,0.0495,0.0107,0.0394,0.003,0.0107,0.1527,0,0.059,0.006,0,0.0262,0.0095,0.0024,0,0.0083,0,0.0417,0,0.0417,0.0447,0.0304,0.0018,0.0304,0,0.0656,0.0626,0.0966,0.0066,11811,5082,,4126,4721,7518,9459,10885,,,,,,13367,,1144,7480,9207,6475,5500,,28462,31827,38027,41616,0.2556,0.0972,0.3375,0.1951,0.0039,0.0101,0.0638
San Diego Culinary Institute,La mesa,5,www.sandiegoculinary.edu,www.sandiegoculinary.edu/,0.6852,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,25900,,,,,,18396,,,,,,29490,,,,,,,16345,10636,,,0.0789,0.8684,0.0526,0,0,0,0
San Diego Global Knowledge University,San Diego,5,www.sdgku.edu/,sdgku.edu/wp-content/uploads/20me/09/Net-Price-Calculator-SDGKU.html,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77,,,,,,,,,,,,,,,13185,13185,,,,,,,,,0,0.9231,0.0769,0,0,0,0
San Diego mesa College,San Diego,5,www.sdmesa.edu/,https://misweb.cccco.edu/npc/072/npcalc.htm,,,,0,0.001,0.0093,0.0049,0.0501,0.0113,0.0162,0.0143,0.002,0.0172,0.0005,0.032,0.0482,0,0.0133,0.0875,0,0.0467,0.0206,0,0.0639,0.0216,0.002,0,0.0206,0,0.0664,0,0,0.061,0.0138,0,0,0,0.0536,0.1067,0.2045,0.0108,18085,4978,,3741,3462,6424,9425,,,,,,,12685,,1144,7480,8750,6822,4255,,33022,36583,41012,45364,0.454,0.0186,0.2726,0.1091,0.0026,0.0025,0.0522
San Diego Miramar College,San Diego,5,www.sdmiramar.edu/,https://misweb.cccco.edu/npc/073/npcalc.htm,,,,0,0,0,0,0.0126,0.0005,0.0078,0,0,0.0136,0.0427,0.0015,0.0557,0.0305,0.0063,0.062,0,0.0427,0.0267,0,0.0029,0.0305,0.0005,0,0.033,0,0.0373,0.207,0.0024,0.079,0,0.1222,0,0.0393,0.0078,0.0155,0.1095,0.0107,11759,4384,,,,,,,,,,,,12019,,1144,7480,20389,20825,18750,,121022,136179,118631,156181,0.3037,0.0749,0.209,0.291,0.0014,0.0099,0.0734
San Diego State University,San Diego,5,www.sdsu.edu/,https://www2.calstate.edu/attend/paying-for-college/pages/csu-costs.aspx,0.3413,26,1221,0,0.0126,0,0.0062,0.06,0,0.0241,0,0.0209,0.09,0.0028,0.0112,0,0,0.0134,0.0291,0,0.039,0.0113,0,0.0514,0.0524,0.0044,0,0.0161,0,0.0669,0.047,0.0242,0.0898,0,0,0,0,0.0381,0.0587,0.2214,0.0088,30347,14788,,4617,5326,8056,,,,,,,,23054,,7510,19390,4500,,,,27169,31050,32824,36962,0.2061,0.0948,0.5199,0.0968,0.0029,0.0047,0.05
San Diego State University-Imperial Valley Campus,Calexico,5,www.ivcampus.sdsu.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5859,17739,18375,16237,13000,,36558,35180,41937,44545,,,,,,,
San Francisco Art Institute,San Francisco,5,www.sfai.edu/,https://www.sfai.edu/admissions/scholarships/tuition-and-fees,0.9033,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,210,,41392,3436,4202,7188,7776,,,,,,,71486,,46614,46614,4500,4000,3500,,31081,39335,39727,48584,0.3429,0.0472,0.2842,0.2133,0.004,0.007,0.0708
San Francisco Conservatory of Music,San Francisco,5,https://sfcm.edu/,https://sfcm.edu/admissions/cost-aid/tuition-fees,0.4758,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,233,,37649,8870,10594,14730,18766,22048,,,,,,66900,,47560,47560,12498,12500,14998,1,45291,53279,54886,65392,0.3415,0.0409,0.321,0.1322,0.0036,0.003,0.0644
San Francisco Film School,San Francisco,5,www.filmschoolsf.com/,www.sanfranciscofilmschool.edu/NetPriceCalculator/npcalc.htm,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,,30627,,,,,,11546,10592,11784,,16179,,31847,,,,,,,,,,,0.6471,0.1176,0.1765,0.0588,0,0,0
San Francisco Institute of Esthetics & Cosmetology Inc,San Francisco,5,www.sfiec.edu/,paulmitchell.edu/sanfrancisco/tuition-calculator,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,,21973,,,,,,10895,8891,11304,,,,25948,,,,,,,21733,,,,0,0.0769,0.9231,0,0,0,0
